target_path_id,x,y,z,path_len,actual_path,similarity,length_score,robustness,final_score
1,19.8,49,43.6,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
1,16.8,37,21.0,10,"5, 6, 7, 9, 18, 20, 24, 26, 27, 28",0.625,0.625,0.0,0.625
1,22.3,44,34.6,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
1,28.0,42,46.1,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
1,33.6,20,35.7,10,"5, 6, 7, 8, 9, 24, 26, 27, 28, 29",0.625,0.625,0.0,0.625
1,48.3,25,38.3,10,"5, 6, 7, 8, 9, 25, 26, 27, 28, 29",0.625,0.625,0.0,0.625
1,16.6,45,37.0,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
1,14.5,45,21.5,10,"6, 7, 9, 18, 19, 20, 21, 25, 27, 28",0.625,0.625,0.0,0.625
1,16.8,45,48.6,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
1,39.9,21,33.0,10,"5, 6, 7, 8, 9, 25, 26, 27, 28, 29",0.625,0.625,0.0,0.625
1,35.4,25,49.8,10,"5, 6, 7, 8, 9, 25, 26, 27, 28, 29",0.625,0.625,0.0,0.625
1,20.5,21,34.4,10,"5, 6, 7, 8, 9, 25, 26, 27, 28, 29",0.625,0.625,0.0,0.625
1,11.8,42,20.1,10,"6, 7, 9, 18, 19, 20, 21, 24, 27, 28",0.625,0.625,0.0,0.625
1,18.2,46,37.2,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
1,24.9,24,47.0,10,"5, 6, 7, 8, 9, 24, 26, 27, 28, 29",0.625,0.625,0.5,0.625
1,24.1,43,18.6,10,"5, 6, 9, 18, 19, 20, 21, 25, 26, 27",0.625,0.625,0.0,0.625
1,17.8,49,46.4,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
1,23.3,22,47.7,10,"5, 6, 7, 8, 9, 24, 26, 27, 28, 29",0.625,0.625,0.0,0.625
1,10.1,49,22.4,10,"6, 7, 9, 18, 19, 20, 21, 25, 27, 28",0.625,0.625,0.0,0.625
1,15.5,41,23.2,10,"6, 7, 9, 18, 19, 20, 21, 26, 27, 28",0.625,0.625,0.0,0.625
1,38.1,22,30.2,10,"5, 6, 7, 8, 9, 25, 26, 27, 28, 29",0.625,0.625,0.0,0.625
1,28.8,43,40.2,10,"5, 6, 7, 8, 9, 17, 18, 19, 20, 21",0.625,0.625,0.0,0.625
